id,officer_name,officer_position,position_short_name,update_date,officer_own_percent,quantity,symbol
11,Đỗ Thị Kim Anh,Trưởng Ban kiểm soát,Trưởng BKS,2024-09-24,0.0,0,VXB
12,Phạm Tường Vi,Thành viên Hội đồng Quản trị,TV HĐQT,2024-09-24,0.0,0,VXB
13,Đặng Minh Thừa,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-24,0.0,0,VXB
3,Lê Văn Tuấn,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-01-22,0.0452133,162768,VWS
2,Nguyễn Thanh Hải,Người phụ trách quản trị công ty/Chủ tịch Hội đồng Quản trị,Người phụ trách quản trị công ty/Chủ tịch HĐQT,2025-01-22,0.0328172,118142,VWS
12,Đỗ Thị Thúy Nga,Trưởng Ban kiểm soát,Trưởng BKS,2025-01-22,0.0239464,86207,VWS
5,Nguyễn Văn Thành,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0219667,79080,VWS
8,Nguyễn Hiền Hòa,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-01-22,0.0182125,65565,VWS
7,Nguyễn Mạnh Hùng,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-01-22,0.0107,38559,VWS
6,Nguyễn Thành Tài,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-01-22,0.0102972,37070,VWS
9,Kiên Hùng,Phó Tổng Giám đốc,Phó TGĐ,2025-01-22,0.0068275,24579,VWS
11,Ngô Lan Phương,Kế toán trưởng,Kế toán trưởng,2025-01-22,0.006095,21942,VWS
10,Nguyễn Văn Nguyên,Phó Tổng Giám đốc,Phó TGĐ,2025-01-22,0.0056861,20470,VWS
14,Vũ Thị Hậu,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0036492,13137,VWS
13,Nguyễn Thị Thúy,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0017617,6342,VWS
1,Hà Hải Tú,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-01-09,0.0002,789,VWS
4,Nguyễn Bá Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0,0,VWS
5,NGUYỄN HỮU HÀNH,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2025-01-23,0.124168,248336,VW3
6,Lưu Xuân Quang,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-01-23,0.0025,5000,VW3
10,Nguyễn Văn Hải,Kế toán trưởng,Kế toán trưởng,2025-01-23,0.00075,1500,VW3
11,Đặng Thị Thanh Huyền,Thư ký Hội đồng Quản Trị,Thư ký HĐQT,2025-01-23,0.0005,1000,VW3
7,Nguyễn Hải Đăng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.000365,730,VW3
3,Ngô Văn Dũng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-23,0.0,0,VW3
4,Nguyễn Thị Hương,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.0,0,VW3
9,VŨ ĐỨC TOÀN,Phó Giám đốc,Phó GĐ,2025-01-23,0.0,0,VW3
2,Lê Ngọc Bình,Thành viên Ban kiểm soát,TV BKS,2024-12-27,0.0,0,VW3
1,Bùi Khánh Linh,Trưởng Ban kiểm soát,Trưởng BKS,2020-04-22,0.0,0,VW3
8,Bùi Việt Trung,Thành viên Ban kiểm soát,TV BKS,2025-01-23,0.0,0,VW3
2,Nguyễn Hữu Sơn,Phó Tổng Giám đốc,Phó TGĐ,2016-05-27,0.00796,438100,VVN
7,Trần Thị Minh,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-02-24,0.00216,118800,VVN
4,Tạ Đăng Tính,Phó Tổng Giám đốc,Phó TGĐ,2017-02-28,0.0012,64400,VVN
3,Hoàng Thế Hiển,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2016-05-27,0.00094,52100,VVN
1,Chu Tuấn Ngọc,Phó Tổng Giám đốc,Phó TGĐ,2016-05-27,0.00093,51400,VVN
8,Nguyễn Thị Thu Nga,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-24,0.0006218,34200,VVN
9,Nguyễn Ngọc Cường,Thành viên Ban kiểm soát,TV BKS,2025-02-24,0.0003091,17000,VVN
10,Nguyễn Thế Phương,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,4.55e-05,2500,VVN
11,Lê Đức Thọ,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-24,0.0,0,VVN
5,Hoàng Chí Cường,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2023-02-17,0.0,0,VVN
6,Đỗ Chí Nguyễn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,0.0,0,VVN
5,Luyện Quang Thắng,Thành viên Hội đồng Quản trị,TV HĐQT,2024-09-12,0.00884956,300000,VUA
2,Trịnh Quang Huy,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2022-01-21,0.0,0,VUA
3,Trần Thị Hòa,Thành viên Ban kiểm soát,TV BKS,2022-01-21,0.0,0,VUA
4,Nguyễn Tuấn Cường,Phó Tổng Giám đốc,Phó TGĐ,2024-08-21,0.0,0,VUA
6,NGUYỄN QUANG ANH,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2024-09-12,0.0,0,VUA
7,Đỗ Đức Lộc,Thành viên Ban kiểm soát,TV BKS,2024-09-12,0.0,0,VUA
8,Đinh Thị Lan Anh,Thành viên Ban kiểm soát,TV BKS,2024-09-12,0.0,0,VUA
1,Nguyễn Mạnh Toàn,Phó Tổng Giám đốc,Phó TGĐ,2016-05-23,0.0,0,VUA
9,Bùi Thị Việt Hà,Kế toán trưởng,Kế toán trưởng,2024-09-12,0.0,0,VUA
3,Võ Duy Nghi,Tổng Giám đốc,TGĐ,2015-09-14,0.0057830509,121284,VTX
1,Ngô Tứ,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.00122538,25699,VTX
2,Phan Văn Phúc,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.00105143,22051,VTX
6,Nguyễn Thị Ngọc Anh,Thành viên Ban kiểm soát,TV BKS,2023-08-23,0.0,0,VTX
7,Nguyễn Thị Thanh Trang,Trưởng phòng Tài chính,Trưởng phòng Tài chính,2023-08-23,0.0,0,VTX
8,Nguyễn Thị Xuân,Phụ trách Công bố thông tin,Phụ trách CBTT,2023-08-23,0.0,0,VTX
9,BÙI QUANG LIÊN,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2024-05-04,0.0,0,VTX
10,Đặng Doãn Kiên,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-12,0.0,0,VTX
11,Đặng Vũ Thành,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-12,0.0,0,VTX
4,Hồ Sĩ Tuấn,Thành viên Ban kiểm soát,TV BKS,2020-07-03,0.0,0,VTX
5,Trần Bảo Ngọc,Trưởng Ban kiểm soát,Trưởng BKS,2023-08-23,0.0,0,VTX
6,Trịnh Công Giang,Phó Giám đốc,Phó GĐ,2025-02-13,6e-05,2000,VTV
2,Hoàng Vũ Thắng,Thành viên Hội đồng Quản trị/Chuyên viên Chiến lược,TV HĐQT/Chuyên viên Chiến lược,2024-04-22,0.0,0,VTV
3,Phạm Văn Phương,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-13,0.0,0,VTV
4,Trần Đình Dũng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-13,0.0,0,VTV
5,TRẦN KHẮC MẠNH,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2025-02-13,0.0,0,VTV
7,Trịnh Thị Hồng,Phụ trách Công bố thông tin/Trưởng phòng Tài chính - Kế toán,Phụ trách CBTT/Trưởng phòng Tài chính - Kế toán,2025-02-13,0.0,1000,VTV
8,Nguyễn Thị Kim Oanh,Thành viên Ban kiểm soát,TV BKS,2025-02-13,0.0,0,VTV
9,Mai Thanh Hải,Thành viên Ban kiểm soát,TV BKS,2025-02-13,0.0,0,VTV
10,Phạm Ngọc Đức,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-13,0.0,0,VTV
1,Nguyễn Văn Chảng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2022-11-29,0.0,0,VTV
11,Nguyễn Thị Thu Hà,Thành viên Ban kiểm soát/Trưởng Ban kiểm soát,TV BKS/Trưởng BKS,2025-02-13,0.0,0,VTV
3,Nguyễn Văn Duy,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-20,0.14566851,291337,VTS
4,NGUYỄN VĂN CƠ,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-20,0.096196,192392,VTS
1,Nguyễn Thị Mơ,Kế toán trưởng,Kế toán trưởng,2015-09-14,0.0499595,99919,VTS
5,Tạ Vũ Nam Giang,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-20,0.004488,8976,VTS
6,TRẦN XUÂN HÙNG,Giám đốc/Thành viên Hội đồng Quản trị/Phó Giám đốc,GĐ/TV HĐQT/Phó GĐ,2025-02-20,0.0039105,7821,VTS
2,Nguyễn Văn Hiếu,Phó Giám đốc,Phó GĐ,2015-09-14,0.0002665,533,VTS
7,NGUYỄN HUY THUẬT,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-20,0.0,0,VTS
8,Nguyễn Thị Thanh Hương,Thành viên Ban kiểm soát,TV BKS,2025-02-20,0.0,0,VTS
9,Đặng Thị Duyên,Thành viên Ban kiểm soát,TV BKS,2025-02-20,0.0,0,VTS
10,Lê Ngân Bình,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-20,0.0,0,VTS
12,Nguyễn Quốc Kỳ,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-03,0.112,3203330,VTR
4,Trần Đoàn Thế Duy,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-10,0.0254682,729873,VTR
5,Võ Quang Liên Kha,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-02-10,0.0254319,728835,VTR
6,Nguyễn Thị Lê Hương,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-02-10,0.0253966,727823,VTR
1,Nguyễn Minh Ngọc,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị/Phụ trách Công bố thông tin,Phó TGĐ/TV HĐQT/Phụ trách CBTT,2023-10-20,0.0139,407519,VTR
9,Huỳnh Phan Phương Hoàng,Phó Tổng Giám đốc,Phó TGĐ,2025-02-10,0.007172,205537,VTR
10,Nguyễn Hà Trung,Phó Tổng Giám đốc,Phó TGĐ,2025-02-10,0.007036,201640,VTR
11,Lê Thị Tuyết Mai,Trưởng Ban Kiểm toán nội bộ ,Trưởng BKT nội bộ ,2025-02-10,0.0029459,84425,VTR
13,Nguyễn Nguyệt Vân Khanh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-03,0.0009,25219,VTR
3,La Huệ,Kế toán trưởng,Kế toán trưởng,2024-06-21,0.0004,12762,VTR
8,Lã Quốc Khánh,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-10,0.0,0,VTR
7,Lê Kiên Thành,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-10,0.0,0,VTR
2,VŨ ĐỨC BIÊN,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2024-03-21,0.0,0,VTR
7,Lê Vũ Thành,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.1896306,3239230,VTQ
8,Nguyễn Thị Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0585419,1000000,VTQ
2,Phan Văn Thành,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-22,0.0007259,12400,VTQ
10,Trần Duy Hà,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0003513,6000,VTQ
3,Dương Chí Bình,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2025-01-22,0.000199,3400,VTQ
4,Phạm Xuân Thành,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-01-22,0.0001873,3200,VTQ
5,Nguyễn Hải Thanh,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-01-22,0.0001464,2500,VTQ
9,Hoàng Thị Thu Hương,Trưởng Ban kiểm soát,Trưởng BKS,2025-01-22,0.0001171,2000,VTQ
6,Phan Hữu Bằng,Kế toán trưởng/Thành viên Hội đồng Quản trị,Kế toán trưởng/TV HĐQT,2025-01-22,1.76e-05,300,VTQ
1,Nguyễn Ngọc Thùy Dương,Thành viên Ban kiểm soát,TV BKS,2022-12-06,0.0,0,VTQ
4,Trần Trung Hưng,Phó Chủ tịch Hội đồng Quản trị/Tổng Giám đốc,Phó Chủ tịch HĐQT/TGĐ,2023-02-06,0.003,311593,VTP
1,Nguyễn Duy Tuấn,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2018-11-16,0.0002,7372,VTP
9,Nguyễn Thanh Nam,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-03,0.0002,18897,VTP
8,Đinh Thanh Sơn,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-02-03,0.0001,11102,VTP
10,Phạm Văn Tuyên,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0001,6424,VTP
3,Nguyễn Hoàng Long,Phó Tổng Giám đốc,Phó TGĐ,2022-09-19,6e-05,6832,VTP
13,Nguyễn Thị Thanh,Thành viên Ban kiểm soát,TV BKS,2025-02-03,8.6e-06,526,VTP
6,Nguyễn Đắc Luân,Thành viên Hội đồng Quản trị,TV HĐQT,2024-05-02,0.0,46,VTP
16,Đinh Như Tuynh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-02,0.0,0,VTP
5,Lê Tuấn Anh,Kế toán trưởng,Kế toán trưởng,2024-03-06,0.0,12,VTP
11,Nguyễn Ngọc Anh,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-03,0.0,4,VTP
12,Lê Thị Thanh Thoảng,Thành viên Ban kiểm soát,TV BKS,2025-02-03,0.0,0,VTP
14,Lê Công Phú,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-03,0.0,0,VTP
15,Nghiêm Phương Nhi,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-07,0.0,0,VTP
7,Nguyễn Việt Dũng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-03,0.0,0,VTP
2,Phạm Thanh Sơn,Phó Tổng Giám đốc,Phó TGĐ,2019-12-31,0.0,0,VTP
4,La Văn Út,Chủ tịch Hội đồng Quản trị/Phó Tổng Giám đốc,Chủ tịch HĐQT/Phó TGĐ,2025-01-23,0.0075958,606647,VTO
15,Văn Thị Hồng Phượng,Phó Tổng Giám đốc,Phó TGĐ,2025-04-03,0.00384,306700,VTO
12,Nguyễn Quang Chiến,Phó Tổng Giám đốc,Phó TGĐ,2025-01-23,0.000145,11579,VTO
10,Nguyễn Thanh Tuyên,Phụ trách Công bố thông tin/Người phụ trách quản trị công ty,Phụ trách CBTT/Người phụ trách quản trị công ty,2025-01-23,0.0001377,11000,VTO
9,Trương Văn Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,7.04e-05,5622,VTO
3,Phạm Lý Trang Khanh,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2024-06-13,6.886e-05,5500,VTO
7,Bùi Hồng Dũng,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-01-23,5.45e-05,4350,VTO
8,Nguyễn Chí Nam,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,2.88e-05,2300,VTO
14,Nguyễn Trọng Nghĩa,Trưởng phòng Tài chính - Kế toán/Kế toán trưởng,Trưởng phòng Tài chính - Kế toán/Kế toán trưởng,2025-01-23,4e-06,320,VTO
6,Lê Minh Ngọc,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.0,0,VTO
11,Phạm Văn Trung,Thành viên Ban kiểm soát,TV BKS,2025-01-23,0.0,0,VTO
1,Nguyễn Tiến Dũng,Trưởng Ban kiểm soát,Trưởng BKS,2024-02-23,0.0,0,VTO
13,Đỗ Quang Minh,Phó Tổng Giám đốc,Phó TGĐ,2025-01-23,0.0,0,VTO
2,Phạm Thúy Hà,Thành viên Ban kiểm soát,TV BKS,2024-02-23,0.0,0,VTO
5,Nguyễn Quang Cương,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-01-23,0.0,0,VTO
3,Vũ Mạnh Dũng,Phó Giám đốc,Phó GĐ,2025-02-14,0.00032,1073,VTM
9,Phan Văn Cường,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2025-02-14,0.00032,1073,VTM
10,Hoàng Minh Sơn,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-04-09,0.00032,1073,VTM
2,Lương Văn Hiểu,Phó Giám đốc,Phó GĐ,2024-04-09,0.00032,1073,VTM
4,Nguyễn Ngọc Thành,Thành viên Ban kiểm soát,TV BKS,2025-02-14,8.9e-05,292,VTM
5,Vũ Đức Long,Phụ trách Công bố thông tin/Người phụ trách quản trị công ty,Phụ trách CBTT/Người phụ trách quản trị công ty,2025-02-14,8.9e-05,292,VTM
6,Phạm Xuân Phong,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-14,0.0,0,VTM
1,Bùi Hồng Quang,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2019-10-04,0.0,0,VTM
7,Trần Thị Thúy,Thành viên Ban kiểm soát,TV BKS,2025-02-14,0.0,0,VTM
8,Đỗ Thanh Tùng,Kế toán trưởng,Kế toán trưởng,2025-02-14,0.0,0,VTM
1,Trần Thị Hoàng Liên,Kế toán trưởng/Phụ trách Công bố thông tin,Kế toán trưởng/Phụ trách CBTT,2016-01-15,0.0021,10600,VTL
2,Đặng Quỳnh Thoa,Người phụ trách quản trị công ty/Thư ký Hội đồng Quản Trị,Người phụ trách quản trị công ty/Thư ký HĐQT,2018-07-17,0.0,0,VTL
3,Phạm Thị Thanh Vân,Giám đốc Tài chính,GĐ Tài chính,2020-09-10,0.0,0,VTL
4,Nguyễn Hồng Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2022-05-17,0.0,0,VTL
5,Bùi Hải Mừng,Thành viên Ban kiểm soát,TV BKS,2022-05-17,0.0,0,VTL
6,Nguyễn Thu Hương,Thành viên Ban kiểm soát,TV BKS,2023-05-22,0.0,0,VTL
7,Nguyễn Thị Thu Hiền,Phó Tổng Giám đốc,Phó TGĐ,2023-06-08,0.0,0,VTL
8,Đinh Tiến Thành,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2024-04-01,0.0,0,VTL
9,Trương Thị Hoài Anh,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-19,0.0,0,VTL
10,Nguyễn Thái Dũng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-19,0.0,0,VTL
11,Trần Huệ Linh,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-19,0.0,0,VTL
12,Vũ Thanh Sơn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-02,0.0,0,VTL
4,Vũ Tiến Duy,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2023-07-12,0.0096,40000,VTK
9,Nguyễn Hữu Đức,Phó Giám đốc,Phó GĐ,2024-03-06,0.00490002,45978,VTK
5,Nguyễn Đăng Hùng,Phó Giám đốc,Phó GĐ,2024-03-06,0.00369777,34697,VTK
1,Nguyễn Hữu Hải,Kế toán trưởng,Kế toán trưởng,2018-12-14,0.0028,11820,VTK
10,Phan Thế Trường,Trưởng Ban kiểm soát,Trưởng BKS,2025-04-18,0.0004216,3956,VTK
6,Trương Thị Thu Hà,Thành viên Hội đồng Quản trị,TV HĐQT,2024-03-06,0.0,0,VTK
7,Nguyễn Địch Tuấn Anh,Thành viên Hội đồng Quản trị,TV HĐQT,2024-03-06,0.0,0,VTK
8,Nguyễn Đức Cường,Thành viên Ban kiểm soát,TV BKS,2024-03-06,0.0,0,VTK
3,Đỗ Minh Phương,Thành viên Hội đồng Quản trị,TV HĐQT,2022-10-13,0.0,0,VTK
2,Ngô Văn Chinh,Thành viên Ban kiểm soát,TV BKS,2020-05-06,0.0,0,VTK
1,Lê Chí Long,Chủ tịch Hội đồng Quản trị/Phụ trách Công bố thông tin,Chủ tịch HĐQT/Phụ trách CBTT,2020-07-13,0.0,0,VTJ
2,Đỗ Anh Ngọc,Thành viên Hội đồng Quản trị,TV HĐQT,2023-04-21,0.0,0,VTJ
3,Lê Thị Hạnh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,VTJ
4,Nguyễn Công Đức,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-17,0.0,0,VTJ
5,Quảng Thanh Bình,Thành viên Ban kiểm soát,TV BKS,2025-02-17,0.0,0,VTJ
6,Nguyễn Thị Thùy Duyên,Kế toán trưởng,Kế toán trưởng,2025-02-17,0.0,0,VTJ
1,Lưu Trọng Giá,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.00238331,10200,VTI
6,Mai Thị Thùy Trâm,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.000934,4000,VTI
4,Bùi Trung Dũng,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2025-02-18,0.0005,6800,VTI
5,Hoàng Thúy Anh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-18,0.0003,1300,VTI
8,Nguyễn Thị Huê,Kế toán trưởng,Kế toán trưởng,2025-02-18,0.00012,500,VTI
2,Nguyễn Thị Kim Cúc,Thành viên Ban kiểm soát,TV BKS,2015-09-14,5e-05,200,VTI
3,Phan Việt Hảo,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-18,0.0,0,VTI
7,Nguyễn Thị Thu Thảo,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-18,0.0,0,VTI
7,Trần Văn Hùng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.2405,1900000,VTH
1,Nguyễn Thế Vỹ,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0005,2500,VTH
3,Đoàn Văn Quang,Phó Tổng Giám đốc,Phó TGĐ,2016-03-23,0.0,0,VTH
4,Đặng Ngọc Thái,Phụ trách Công bố thông tin,Phụ trách CBTT,2020-11-11,0.0,0,VTH
5,Phạm Thị Phương Liên,Kế toán trưởng,Kế toán trưởng,2020-12-21,0.0,0,VTH
6,Nguyễn Đức Tường,Thành viên Hội đồng Quản trị,TV HĐQT,2024-08-16,0.0,0,VTH
8,Mai Phan Cẩm Tú,Tổng Giám đốc,TGĐ,2025-02-17,0.0,0,VTH
9,TRẦN MINH HIỆP,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,VTH
2,Trương Vĩ Kiến,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,0.0,0,VTH
3,Lê Chí Toàn,Phó Tổng Giám đốc,Phó TGĐ,2024-09-10,0.00014,2700,VTG
1,Nguyễn Tấn Đạt,Phó Tổng Giám đốc,Phó TGĐ,2016-03-01,0.0001,2200,VTG
4,Nguyễn Thị Bảo Ngọc,Thành viên Hội đồng Quản trị/Kế toán trưởng/Phụ trách Công bố thông tin,TV HĐQT/Kế toán trưởng/Phụ trách CBTT,2025-02-14,0.0001,1600,VTG
7,Nguyễn Thị Lý,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-14,1e-05,200,VTG
2,Nguyễn Thị Thành,Thành viên Ban kiểm soát,TV BKS,2023-08-17,7e-06,130,VTG
8,Vũ Ngọc Linh,Thành viên Ban kiểm soát,TV BKS,2025-02-14,0.0,0,VTG
5,Nguyễn Tiến Mạnh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-14,0.0,0,VTG
6,THÁI HOÀNG THÂN,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-14,0.0,0,VTG
3,Nguyễn Thanh Hà,Giám đốc Tài chính,GĐ Tài chính,2025-01-21,0.1274,1987336,VTE
2,Ngô Hoàng Phương,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-21,0.0069,108160,VTE
4,Phạm Văn Ninh,Thành viên Ban kiểm soát,TV BKS,2025-01-21,0.0007,10400,VTE
7,Nguyễn Thị Thu Thanh,Kế toán trưởng,Kế toán trưởng,2025-01-21,0.0,0,VTE
1,Vũ Hồng Hạnh,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2018-05-31,0.0,0,VTE
8,Nguyễn Thanh Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-09,0.0,0,VTE
5,Đinh Quang Hữu,Thành viên Ban kiểm soát,TV BKS,2025-01-21,0.0,0,VTE
6,Vũ Hoàng Công,Thành viên Ban kiểm soát,TV BKS,2025-01-21,0.0,0,VTE
1,Lê Thị Phương Thúy,Thành viên Hội đồng Quản trị,TV HĐQT,2019-11-01,0.0375,225000,VTD
4,Nguyễn Hoàng Quốc Việt,Phó Tổng Giám đốc,Phó TGĐ,2025-01-15,0.015067,90100,VTD
8,Trần Văn Tuấn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-03-24,0.0004,8900,VTD
3,Trịnh Tiến Quyết,Thành viên Ban kiểm soát,TV BKS,2025-01-15,8.3e-05,500,VTD
5,Nguyễn Tất Thắng,Thành viên Ban kiểm soát,TV BKS,2025-01-15,1.7e-05,100,VTD
6,Nguyễn Dương Trung Hiếu,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-14,0.0,0,VTD
7,Nguyễn Ngọc Huyền,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-14,0.0,0,VTD
2,Nguyễn Văn Chệch,Phụ trách Công bố thông tin/Kế toán trưởng,Phụ trách CBTT/Kế toán trưởng,2023-03-27,0.0,0,VTD
2,Lê Xuân Tiến,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-18,0.20460001,927862,VTC
