CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
PC1,2021,4,6605455318547.0,2291969173159,144291658746.0,3139741954219.0,901608339178.0,127844193245.0,12190990658396.0,,10256956958819,221087291258.0,638822922462.0,694553370584.0,18796445976943,12515687856235,5885293582667.0,6630394273568.0,6280758120708,6280758120708.0,22906800000.0,1299675445843,1585131478102.0,18796445976943,371169141499.0,2886249280.0,902937249328.0,0.0,244289305040.0,2351596490000.0,2351596490000,,6255744683513.0,61596793438.0,2781375221944.0,265234036425.0,404309153825.0,214821770000.0,160573500.0,160573500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2021,3,6838345460694.0,1782832964955,83240509185.0,3640096424953.0,1073664640489.0,258510921112.0,10959548265648.0,,4762532928576,224038803343.0,417309021083.0,589438882661.0,17797893726342,11762677215936,6245793472187.0,5516883743749.0,6035216510406,6035216510406.0,22906800000.0,1541861653765,1537134899278.0,17797893726342,323704101242.0,3386249280.0,1075067053977.0,0.0,244277285640.0,1911881590000.0,1911881590000,,5214872935585.0,77604128056.0,2571993940846.0,425539623868.0,140895635606.0,4821770000.0,8345573500.0,8345573500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2021,2,6257760615643.0,897049144276,101655607771.0,3594159354971.0,1261034499202.0,403862009423.0,9682206496864.0,,4806848333533,226990315428.0,397225305440.0,482586950734.0,15939967112507,10093276385008,7625807210303.0,2467469174705.0,5846690727499,5846690727499.0,22906800000.0,1399513334584,1491788977181.0,15939967112507,551973830252.0,84986249280.0,1262520372609.0,0.0,243445744011.0,1911881590000.0,1911881590000,,2188143699027.0,150276276566.0,4261811065135.0,281874898470.0,142434590974.0,4821770000.0,8147744000.0,8147744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2021,1,5657825679968.0,1331632504751,66542102771.0,3033796489643.0,976872843586.0,248981739217.0,6919301141793.0,,3768055111534,218448652019.0,397038110064.0,444266431836.0,12577126821761,7425038081711,5246179557649.0,2178858524062.0,5152088740050,5152088740050.0,22906800000.0,1153632648792,1090966198270.0,12577126821761,820425362039.0,3500000000.0,978358716993.0,0.0,195594928331.0,1911881590000.0,1911881590000,,2144519189586.0,431712568252.0,2554337933840.0,272288817593.0,139974374578.0,4821770000.0,8295573500.0,8295573500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2020,4,5766431717644.0,1475767070027,62891072771.0,3420893012028.0,749710917349.0,57169645469.0,4957404138061.0,,3803798094396,227486191580.0,81545363640.0,429962709699.0,10723835855705,5961210277344,3743512625911.0,2217697651433.0,4762625578361,4762625578361.0,22906800000.0,1101651998125,782084723959.0,10723835855705,1259107086290.0,0.0,751196790756.0,0.0,166993891620.0,1911881590000.0,1911881590000,,2171328298868.0,485944936229.0,1586448058089.0,283991598585.0,136301379054.0,4821770000.0,37437472500.0,37437472500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2020,3,5394073970978.0,1028099151518,99782484051.0,3170006777102.0,1069889656244.0,26295902063.0,4760029634148.0,,3853535688443,230387648554.0,67804928747.0,452846674942.0,10154103605126,5491429611690,3312696561700.0,2178733049990.0,4662673993436,4662673993436.0,22906800000.0,1378215696980,778560532161.0,10154103605126,1110012702819.0,1350000000.0,1071800495263.0,0.0,130531310146.0,1593242660000.0,1593242660000,,2146981917373.0,259198912947.0,1559505421800.0,319389543421.0,133457131521.0,4821770000.0,697333500.0,697333500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2020,2,4784883112715.0,1113581743982,149782484051.0,2376598232826.0,1124514376644.0,20406275212.0,4565491496498.0,,3079541172112,233289105528.0,66959772677.0,467868735725.0,9350374609213,5078792853360,2831824982921.0,2246967870439.0,4271581755853,4271581755853.0,22906800000.0,1219168193527,546725526161.0,9350374609213,865683439290.0,2650000000.0,1126425215663.0,0.0,130321582016.0,1593242660000.0,1593242660000,,2216926630432.0,144874692392.0,1493967446820.0,347564810168.0,120303925557.0,4821770000.0,684589500.0,684589500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PC1,2020,1,3978232413801.0,490459368435,146626756051.0,2171326813974.0,1089710640560.0,80108834781.0,4736518694135.0,,3181192015274,165860454221.0,65086169978.0,706336584630.0,8714751107936,4922428767776,2807738551227.0,2114690216549.0,3792322340160,3792322340160.0,22906800000.0,1019079582695,268371331378.0,8714751107936,425448406889.0,4300000000.0,1093096439311.0,0.0,129678219448.0,1593242660000.0,1593242660000,,2086070156258.0,266144504275.0,1428103732500.0,586493809987.0,119842774643.0,4821770000.0,160573500.0,160573500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
PDR,2024,4,21482523941226.0,343676133736,115370299200.0,6860591641612.0,14077663631758.0,85222234920.0,2503027869958.0,,744223360291,63247308032.0,38034067565.0,1085339789208.0,23985551811184,12927043152194,8562372240181.0,4364670912013.0,11058508658990,11058508658990.0,,1954616001307,58207013154.0,23985551811184,3060448061894.0,,14077663631758.0,0.0,243810014529.0,8731400830000.0,8731400830000,,3960639747338.0,133538017065.0,1382725295267.0,0.0,983622808366.0,0.0,38724892655.0,38724892655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2024,3,19570730214994.0,220698484274,15370299200.0,6369811271655.0,12853544872750.0,111305287115.0,3092590574342.0,,748061360607,63631337792.0,53107780277.0,979946750804.0,22663320789336,11606296053718,8557504550192.0,3048791503526.0,11057024735618,11057024735618.0,,1953105741988,58233349101.0,22663320789336,2777083363232.0,,12853544872750.0,0.0,243810014529.0,8731400830000.0,8731400830000,,3048786403526.0,3590909091.0,1366373083821.0,0.0,971895447295.0,0.0,714384892655.0,714384892655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2024,2,18894226571288.0,1189922392397,15370299200.0,5079334146315.0,12524462897744.0,85136835632.0,3644912365699.0,,752038190718,64015367552.0,616532894170.0,964491568397.0,22539138936987,11532811057015,8701429851887.0,2831381205128.0,11006327879972,11006327879972.0,,1902381411370,58260824073.0,22539138936987,1888731645924.0,,12524462897744.0,0.0,243810014529.0,8731400830000.0,8731400830000,,2810426105128.0,3590909091.0,1373456689867.0,0.0,956845286844.0,0.0,714375892655.0,714375892655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2024,1,17210323796228.0,19304967691,15370299200.0,4800686704717.0,12302378873987.0,72582950633.0,4218158662697.0,,756015020827,64399397312.0,1194833615609.0,955076284087.0,21428482458925,11797428337621,9499499002784.0,2297929334837.0,9631054121304,9631054121304.0,,1883472096764,58223882205.0,21428482458925,1377761594373.0,,12302378873987.0,0.0,230128842335.0,7388108400000.0,7388108400000,,2276974234837.0,3590909091.0,1265000328900.0,0.0,947122242885.0,0.0,714375892655.0,714375892655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2023,4,16918363888869.0,505102847949,15370299200.0,4116800043665.0,12199560056415.0,81530641640.0,4151458114147.0,,27038307984,64783427072.0,1201750674685.0,955148417418.0,21069822003016,11490541713603,4605780123849.0,6884761589754.0,9579280289413,9579280289413.0,,1831751281939,58170865139.0,21069822003016,890317474390.0,,12199560056415.0,0.0,230128842335.0,7388108400000.0,7388108400000,,2290488404619.0,3591009091.0,814680676017.0,0.0,947194376216.0,0.0,733226788580.0,733226788580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2023,3,16504257982540.0,52588363778,15370299200.0,4198757359133.0,12157739204076.0,79802756353.0,4086493026341.0,,29780999002,65167456832.0,1211047669262.0,954405653366.0,20590751008881,11967955695066,9372356080695.0,2595599614371.0,8622795313815,8622795313815.0,,1550168528206,54355453274.0,20590751008881,939266600851.0,,12157739204076.0,0.0,230128842335.0,6716462190000.0,6716462190000,,1813697514371.0,3613736364.0,1552325916797.0,0.0,946451612164.0,0.0,730636788580.0,730636788580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2023,2,16553998920687.0,213742937322,15370299200.0,4073043398544.0,12170539704668.0,81302580953.0,4078737610802.0,,32484497347,65551486592.0,1216963661938.0,955799116215.0,20632736531489,12110553974655,9571701754549.0,2538852220106.0,8522182556834,8522182556834.0,,1449549258547,54361965952.0,20632736531489,962621833860.0,,12170539704668.0,0.0,230128842335.0,6716462190000.0,6716462190000,,1756950120106.0,196460238864.0,2132402278454.0,0.0,947845075013.0,0.0,731764056580.0,731764056580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2023,1,17045329224514.0,218270479339,15370299200.0,4596964957805.0,12131632973454.0,83090514716.0,4713521177955.0,,35344848863,65935516352.0,1861075716747.0,958383461939.0,21758850402469,13511133782036,11599468080725.0,1911665701311.0,8247716620433,8247716620433.0,,1197885016531,54305529826.0,21758850402469,965314206106.0,,12131632973454.0,0.0,207383584076.0,6716462190000.0,6716462190000,,1129621601311.0,1134210138864.0,2346820911548.0,0.0,950402050229.0,0.0,731764056580.0,731764056580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2022,4,18218441715864.0,261762460542,9370299200.0,5649830393200.0,12131479447130.0,165999115792.0,4626848883617.0,,38159996196,66319546112.0,1776215637325.0,962139985257.0,22845290599481,13575746262358,11021774662358.0,2553971600000.0,9269544337123,9269544337123.0,,1163350811941,1110667451106.0,22845290599481,976276816642.0,,12131479447130.0,0.0,207383584076.0,6716462190000.0,6716462190000,,1771912500000.0,1239363636364.0,2667966838466.0,0.0,954158573547.0,0.0,731764056580.0,731764056580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2022,3,21298511150098.0,50724456762,21590348619.0,7614622635028.0,13377931584700.0,233642124989.0,4498965877769.0,,41047643529,66703575872.0,1519284027982.0,1091259993912.0,25797477027867,15395601452179,11399322658804.0,3996278793375.0,10401875575688,10401875575688.0,,1431423146596,1974926355016.0,25797477027867,2007397145151.0,,13377931584700.0,0.0,207383584076.0,6716462190000.0,6716462190000,,3184097916663.0,2109970909091.0,2080978986495.0,0.0,1085594963100.0,0.0,768307046580.0,768307046580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2022,2,19287450586917.0,599076439532,21590348619.0,5382934032440.0,13106516317809.0,177333448517.0,4230866725695.0,,137002633870,67087605632.0,1131206653153.0,1090445138530.0,23518317312612,14721452209792,10594672001457.0,4126780208335.0,8796865102820,8796865102820.0,,714960076504,1086378952240.0,23518317312612,1530836882376.0,,13106516317809.0,0.0,207383584076.0,6716462190000.0,6716462190000,,3344680208335.0,2204368059845.0,1497115578365.0,0.0,1082567178273.0,0.0,794307046580.0,794307046580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2022,1,16079121295715.0,349982710349,21590348619.0,3368739750982.0,12225032598521.0,113775887244.0,5456403408169.0,,137269538309,67471635392.0,1130332702686.0,1091155835234.0,21535524703884,13147053756272,8771544172937.0,4375509583335.0,8388470947612,8388470947612.0,,2093846588940,1087841314596.0,21535524703884,1584741899749.0,,12225032598521.0,0.0,207383584076.0,4927719160000.0,4927719160000,,3593409583335.0,1426865880698.0,1222561846672.0,0.0,1083277874977.0,0.0,796795046580.0,2046195046580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2021,4,15337063138490.0,494030256209,21590348619.0,2533355002642.0,12192038057983.0,96049473037.0,5214815831493.0,,139850329124,67855665152.0,1129427677595.0,1085932384371.0,20551878969983,12407367762866,8731172971194.0,3676194791672.0,8144511207117,8144511207117.0,,1875193074780,1090505088261.0,20551878969983,756486348133.0,,12192038057983.0,0.0,179413584076.0,4927719160000.0,4927719160000,,2620094791672.0,1691847194190.0,806850000000.0,0.0,1085254424114.0,0.0,803398046580.0,1831398046580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2021,3,15416365576042.0,290432574198,24400348619.0,3120494084572.0,11920885108040.0,60153460613.0,4259755821627.0,,131747025618,68239694912.0,1125958000000.0,1045478561275.0,19676121397669,11914428549864,4705301143244.0,7209127406620.0,7761692847805,7761692847805.0,,1126281412331,1576598391398.0,19676121397669,1081135216928.0,,11920885108040.0,0.0,179413584076.0,4867719160000.0,4867719160000,,1640743750004.0,1578642194190.0,507024999999.0,0.0,1044800601018.0,0.0,882982056580.0,932982056580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2021,2,14619763764907.0,296823592596,24400348619.0,2227849379267.0,12016853848696.0,53836595729.0,4097697473858.0,,35764183580,68623724672.0,1100612000000.0,1031066384779.0,18717461238765,11647336757292,5201819767341.0,6445516989951.0,7070124481473,7070124481473.0,,520878106753,1490433330644.0,18717461238765,744494457271.0,,12016853848696.0,0.0,179413584076.0,4867719160000.0,4867719160000,,898083333335.0,2403569297095.0,482949711113.0,0.0,1031001299187.0,0.0,882982056580.0,932982056580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2021,1,13243061406548.0,7799271377,12180299200.0,2537316231204.0,10632120431952.0,53645172815.0,4120349562543.0,,36169038352,69007754432.0,1099812000000.0,1005294586219.0,17363410969091,10495781996805,4073405727233.0,6422376269572.0,6867628972286,6867628972286.0,,774595231746,1544077446464.0,17363410969091,1056721690116.0,,10632120431952.0,0.0,179413584076.0,4357862410000.0,4357862410000,,874942612956.0,559685197463.0,1303672211118.0,0.0,1005229500627.0,0.0,939360725470.0,989360725470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2020,4,10915264004748.0,53170282508,12180299200.0,1524717512889.0,9308471099961.0,16724810190.0,4676203444036.0,,34077217131,69391784192.0,1733949000000.0,964863443040.0,15591467448784,10398076258475,4365397783221.0,6032678475254.0,5193391190309,5193391190309.0,,973031849046,91966487187.0,15591467448784,1081812191444.0,,9308471099961.0,0.0,155013584076.0,3961698970000.0,3961698970000,,485244818638.0,799995008225.0,1413560061129.0,0.0,964520684604.0,0.0,938174914270.0,988174914270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2020,3,12207859858068.0,46289597140,0.0,2365534107551.0,9780800106100.0,15236047277.0,3210481930657.0,,36008734699,69775813952.0,8047000000.0,983995277134.0,15418341788725,10120088886614,4076219798678.0,6043869087936.0,5298252902111,5298252902111.0,,732218527633,696811620402.0,15418341788725,1787414404338.0,,9780800106100.0,0.0,155013584076.0,3702528870000.0,3702528870000,,492047024320.0,1671822971436.0,1549271875687.0,0.0,983681675261.0,0.0,1148174914270.0,1248174914270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2020,2,10448778141448.0,300162385220,0.0,2457716530616.0,7683350383295.0,7548842317.0,3870020381186.0,,15727717193,70159843712.0,7147000000.0,996831428710.0,14318798522634,10083278765570,4040776802952.0,6042501962618.0,4235519757064,4235519757064.0,,294471050264,71825952724.0,14318798522634,1590584854212.0,,7683350383295.0,0.0,155013584076.0,3702528870000.0,3702528870000,,495068306002.0,1566153128141.0,1717898375402.0,0.0,996678721382.0,0.0,1332392277281.0,1442392277281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDR,2020,1,9886330819120.0,39490020698,0.0,2071881981849.0,7768686072540.0,6272744033.0,3559005360075.0,,15888141856,70543873472.0,6617000000.0,1013954295170.0,13445336179195,9311808526554,2798696278849.0,6513112247705.0,4133527652641,4133527652641.0,,635891205255,71862843310.0,13445336179195,1181345657094.0,,7768686072540.0,0.0,137513584076.0,3276579720000.0,3276579720000,,965678591089.0,868457939848.0,1187555726867.0,0.0,1013921399625.0,0.0,1340567024556.0,1450567024556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHR,2024,4,2570451321097.0,190403886202,1683003899411.0,208215975307.0,405802511002.0,83025049175.0,3361476530768.0,,1809772147653,170835951867.0,542968698394.0,371929260347.0,5931927851865,2012837223882,604407813082.0,1408429410800.0,3919090627983,3918398490760.0,,706639582951,178048832715.0,5931927851865,71414444983.0,,406020055297.0,0.0,1372212476151.0,1354991980000.0,1354991980000,,0.0,3539493597.0,60000000000.0,,337209238951.0,130766466604.0,235350531.0,235350531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692137223.0,
PHR,2024,3,2664201599182.0,164642777087,1892730054209.0,197189538752.0,296910864628.0,112728364506.0,3377509357980.0,,1712693719071,174073422764.0,608496175434.0,369295357702.0,6041710957162,1948224059144,543305043787.0,1404919015357.0,4093486898018,4096149949065.0,,929763240292,184846460752.0,6041710957162,75933670078.0,,297128408923.0,0.0,1372212476151.0,1354991980000.0,1354991980000,,11144385759.0,22502317859.0,166264983383.0,,343815450633.0,130766466604.0,228907815.0,228907815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2663051047.0,
PHR,2024,2,2686644832426.0,75878138936,2010986586992.0,196206245916.0,271870657452.0,131703203130.0,3307998092796.0,,1745182807018,177743963249.0,513131875780.0,369274803181.0,5994642925222,2005827604345,559572970347.0,1446254633998.0,3988815320877,3991787265542.0,,831486521021,178942223214.0,5994642925222,72529975735.0,,272088201747.0,0.0,1372212476151.0,1354991980000.0,1354991980000,,44734002029.0,15021456950.0,179595831137.0,,344664040743.0,130766466604.0,232213154.0,232213154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2971944665.0,
PHR,2024,1,2692676146784.0,129598750844,2001148314182.0,202029698281.0,270458132854.0,89441250623.0,3297056562398.0,,1762937192247,181414503734.0,487597544796.0,371306599589.0,5989732709182,2089875950804,635405320925.0,1454470629879.0,3899856758378,3900446959804.0,,839406868238,173237564044.0,5989732709182,73933392898.0,,270675677149.0,0.0,1299487984700.0,1354991980000.0,1354991980000,,44417555713.0,28122356257.0,279393882460.0,,345294569202.0,130766466604.0,215929795.0,215929795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-590201426.0,
PHR,2023,4,2762124619882.0,145835512937,1997490215773.0,193054772793.0,322160792935.0,103583325444.0,3398842609519.0,,1779577911931,185085044219.0,572726325847.0,374792262935.0,6160967229401,2344922992460,881494129174.0,1463428863286.0,3816044236941,3815970323336.0,,769421168061,168111760481.0,6160967229401,72953609251.0,,324595637683.0,0.0,1299487984700.0,1354991980000.0,1354991980000,,41765300553.0,7733030870.0,276792508096.0,,345815747251.0,130766466604.0,215334517.0,215334517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73913605.0,
PHR,2023,3,2645008627936.0,143196261484,1884280550371.0,216418540847.0,297381374327.0,103731900907.0,3404482813949.0,,1793139976875,187847226377.0,581904192111.0,365204814749.0,6049491441885,2340015995949,805873669854.0,1534142326095.0,3709475445936,3712005266926.0,,659588748406,184914214253.0,6049491441885,71948868165.0,,299816219075.0,0.0,1299487984700.0,1354991980000.0,1354991980000,,109850812409.0,15549079497.0,96477026904.0,,336766740086.0,130766466604.0,215417261.0,215417261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2529820990.0,
PHR,2023,2,2759512214149.0,185262391846,1928668415368.0,241981806756.0,247210012483.0,156389587696.0,3229654589257.0,,1780474364774,191364924351.0,406060552315.0,396037138822.0,5989166803406,2484183050858,924899767436.0,1559283283422.0,3504983752548,3507931316268.0,,534322973032,161823409702.0,5989166803406,74267933426.0,,249644857231.0,0.0,1299487984700.0,1354991980000.0,1354991980000,,122920684442.0,59351833497.0,138972539708.0,,370901425583.0,130766466604.0,207957885.0,207957885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2947563720.0,
PHR,2023,1,2954025106170.0,104793686748,2185644407619.0,263935902384.0,263404052480.0,136247056939.0,3265805139784.0,,1744536785583,195014494578.0,399322955955.0,401402298021.0,6219830245954,2552151643913,971881474031.0,1580270169882.0,3667678602041,3667986978306.0,,727414386020,156287558422.0,6219830245954,77563910493.0,,265838897228.0,0.0,1251882728836.0,1354991980000.0,1354991980000,,137060506502.0,85104192353.0,212052009812.0,,373474081531.0,130766466604.0,207405910.0,207405910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308376265.0,
PHR,2022,4,3035205916215.0,165825300815,2233782229367.0,238500027106.0,321697733188.0,75400625739.0,3282553668789.0,,1767372325300,198664064805.0,381505619742.0,404348969883.0,6317759585004,2881511132753,1282062332825.0,1599448799928.0,3436248452251,3435840929796.0,,500937384904,150689894131.0,6317759585004,73464894893.0,,324132577936.0,0.0,1251882728836.0,1354991980000.0,1354991980000,,145627382312.0,26960412906.0,118544289947.0,,376414604316.0,130766466604.0,209725346.0,209725346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407522455.0,
PHR,2022,3,2515439958634.0,96542604647,1804981987118.0,173675207265.0,366280341729.0,73959817875.0,3472791441807.0,,1702244784562,195392104153.0,591805263244.0,397875166366.0,5988231400441,2398762260739,734302158269.0,1664460102470.0,3589469139702,3593158887244.0,,667477080376,147264501341.0,5988231400441,82981930739.0,,368530033185.0,0.0,1251882728836.0,1354991980000.0,1354991980000,,165670248721.0,56547359352.0,179610267520.0,,372887260313.0,130766466604.0,202535994.0,202535994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3689747542.0,
PHR,2022,2,2745338315649.0,217719122344,1896613746097.0,225415840566.0,319383943970.0,86205662672.0,3278810304905.0,,1710169347453,198966500894.0,399800375875.0,430094638365.0,6024148620554,2602804717349,906367520942.0,1696437196407.0,3421343903205,3422888456996.0,,546068918626,128299228443.0,6024148620554,102960503101.0,,321633635426.0,0.0,1251882728836.0,1354991980000.0,1354991980000,,188396304864.0,113782089227.0,240664819843.0,,404982926520.0,130766466604.0,187220884.0,187220884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1544553791.0,
